;Прайс-лист;;;;;;;;
;;;;;;;;;
;УрАА ООО;;;;;;;;
;;;;;;;;;
;В валютах цен.;;;;;;;;
;Цены указаны на 24.11.2022;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;Ценовая группа/ Номенклатура;Остаток;Номенклатура.Код;Номенклатура.Артикул;Номенклатура.Бренд;Интернет;;Основная цена продажи;
;;;;;;Цена;Ед.;Цена;Ед.
;;;;;;;;;
;АВТОМАГНАТ, БелАК;;;;;;;;
;МЭ-106 э/двигатель;;00691;;;8 597,00 руб.;шт.;8 034,00 руб.;шт.
;МЭ-65В эл.двигатель с вед.конусом  24В;;00692;;;15 287,00 руб.;шт.;14 286,00 руб.;шт.
;Нагнетатель НВ-3А-24 (031);;Ф1488;;;17 078,00 руб.;шт.;15 960,00 руб.;шт.
;О020.8106010-10 12В, дизель;;УТ193;;;78 042,00 руб.;шт;72 936,00 руб.;шт
;О2.8106010-10 12В, дизель;;УТ125;;;46 379,00 руб.;шт;43 344,00 руб.;шт
;О30-0010 В/4 (24В, бензин);;00731;;;32 537,00 руб.;шт.;30 408,00 руб.;шт.
;О30-0010-10 Отопительная установка;;00006;557;;32 537,00 руб.;шт.;30 408,00 руб.;шт.
;О30-0010-20 (24В,бензин ) без ЗИПа;;УТ839;;;20 063,00 руб.;шт.;18 750,00 руб.;шт.
;О30-0010-20 (24В,бензин )Отопительная установка;;00007;559;;33 173,00 руб.;шт.;31 002,00 руб.;шт.
;О30-0200-10 Эл.двигатель с крыльчаткой 12В;;Ф2302;;;1 939,00 руб.;шт.;1 812,00 руб.;шт.
;О30-0200-20 Эл.Двигатель  с крыльчаткой;;Ф1102;;;2 113,00 руб.;шт.;1 974,00 руб.;шт.
;О30-0500 Нагнетатель (О30);;Ф0572;;;206,00 руб.;шт;192,00 руб.;шт
;О30-0800-20 Теплообменник (О30);;Ф0570;;;3 210,00 руб.;шт;3 000,00 руб.;шт
;О30-1710 - 10 датчик перегрева;;Ф0184;;;232,00 руб.;шт.;216,00 руб.;шт.
;ОБ1-0010 (220В, дизель);;00733;;;65 260,00 руб.;шт.;60 990,00 руб.;шт.
;ОВ65 ШТИФТ;;Ф4230;;;11,00 руб.;шт.;10,00 руб.;шт.
;ОВ65-0010-А Отопительная установка нижн. выхлоп (12 В);;00735;801;;62 220,00 руб.;шт.;58 149,00 руб.;шт.
;ОВ65-0010-Б Отопительная установка в.в. 12 В;1,000;00736;802;ШААЗ;62 217,00 руб.;шт.;58 146,00 руб.;шт.
;ОВ65-0010-В Отопительная установка  н.в., 24 В, д;;00737;803;;59 251,00 руб.;шт.;55 374,00 руб.;шт.
;ОВ65-0010-Г Отопительная установка в.в. 24 В;1,000;00738;804;ШААЗ;59 251,00 руб.;шт.;55 374,00 руб.;шт.
;ОВ65-0018-30 эл. двиг.с вед. конусом;3,000;Ф3344;ОВ65-0018-30;ШААЗ;6 806,00 руб.;шт.;6 360,00 руб.;шт.
;ОВ65-0104 ШНУР АСБЕСТ;;Ф4231;;;13,00 руб.;шт.;12,00 руб.;шт.
;ОВ65-0300-20 Насос топл;;00739;;;9 759,00 руб.;шт.;9 120,00 руб.;шт.
;ОВ65-0330-А Трубка соединительная;;Ф1487;;;155,00 руб.;шт.;144,00 руб.;шт.
;ОВ65-0340-10 Трубка топливная;;00740;;;155,00 руб.;шт.;144,00 руб.;шт.
;ОВ65-0350-20 Трубка;;Ф1970;;;78,00 руб.;шт.;72,00 руб.;шт.
;ОВ65-0400-10 Вентилятор;;Ф5031;;;161,00 руб.;шт.;150,00 руб.;шт.
;ОВ65-0500 Нагнетатель;;Ф2421;;;591,00 руб.;шт.;552,00 руб.;шт.
;ОВ65-0700 Распылитель;;00741;;;257,00 руб.;шт.;240,00 руб.;шт.
;ОВ65-0705 Отражатель;;00742;;;219,00 руб.;шт.;204,00 руб.;шт.
;ОВ65-0800-10 теплообменник;;Ф4642;;;7 961,00 руб.;шт.;7 440,00 руб.;шт.
;ОВ65-0809 Трубка дренажная (ШААЗ);;Ф5221;;;24,00 руб.;шт.;22,00 руб.;шт.
;ОВ65-0900 Камера сгорания в сборе;;Ф2019;;ШААЗ;681,00 руб.;шт.;636,00 руб.;шт.
;ОВ65-1000 кожух;;Ф4350;;;1 092,00 руб.;шт.;1 020,00 руб.;шт.
;ОВ65-1003 Втулка изол.;;Ф1914;;;24,00 руб.;шт.;22,00 руб.;шт.
;ОВ65-1008 крышка задняя;;Ф4316;;;315,00 руб.;шт.;294,00 руб.;шт.
;ОВ65-1009 крышка передняя;;Ф4317;;;257,00 руб.;шт.;240,00 руб.;шт.
;ОВ65-1101 Конус муфты;;00743;ОВ65-1101;ШААЗ;129,00 руб.;шт.;120,00 руб.;шт.
;ОВ65-1104-Б Конус муфты;;00745;;;283,00 руб.;шт.;264,00 руб.;шт.
;ОВ65-1315-20 малый ЗИП к ОВ65;;Ф1417;;;591,00 руб.;шт.;552,00 руб.;шт.
;ОВ65-1325 монтажный комплект;;00747;;;4 013,00 руб.;шт.;3 750,00 руб.;шт.
;ОВ65-2000 контрольная спираль в сборе ШААЗ;;Ф2010;;;347,00 руб.;шт.;324,00 руб.;шт.
;ОВ65-2009 контрольная спираль накала (12 В) ШААЗ;;Ф0136;;;19,00 руб.;шт.;17,00 руб.;шт.
;ОВ65-2030 Сопротивление (0,65 Ом) ШААЗ;3,000;00748;ОВ65-2030;ШААЗ;1 092,00 руб.;шт.;1 020,00 руб.;шт.
;ОВ65-2500 Монтажный комплект верх. выхлоп;;Ф3859;;;18 490,00 руб.;шт.;17 280,00 руб.;шт.
;ОВ65-2500-10 Монтажный комплект нижн. выхлоп;;Ф4873;;;18 490,00 руб.;шт.;17 280,00 руб.;шт.
;ОВ65-2550 Щиток управления;;Ф4726;;;6 035,00 руб.;шт.;5 640,00 руб.;шт.
;ОВ95-0010-10 Отопительная установка н.в. 12 В;;00749;5153;;62 518,00 руб.;шт.;58 428,00 руб.;шт.
;ОВ95-0010-20 Отопительная установка в.в. 12 В;1,000;00750;5154;ШААЗ;62 518,00 руб.;шт.;58 428,00 руб.;шт.
;ОВ95-0010-30 Отопительная установка н.в. 24 В;1,000;00751;812;ШААЗ;59 540,00 руб.;шт.;55 644,00 руб.;шт.
;ОВ95-0010-40 Отопительная установка верх. выхлоп, 24 В ШААЗ;;00752;813;;59 540,00 руб.;шт.;55 644,00 руб.;шт.
;ОВ95-0300-20 Насос топливный  1600;;00753;;;9 759,00 руб.;шт.;9 120,00 руб.;шт.
;ОВ95-0800-30 теплообменник(н. выхл.+ диффуз) 3694;;Ф2920;;;8 282,00 руб.;шт.;7 740,00 руб.;шт.
;ОВ95-0900 камера сгорания в сборе;;Ф3332;9123;;835,00 руб.;шт.;780,00 руб.;шт.
;ОВ95-1008-10 крышка задняя;;Ф5155;;;347,00 руб.;шт.;324,00 руб.;шт.
;ОВ95-1009-01 крышка передняя;;Ф5156;;;193,00 руб.;шт.;180,00 руб.;шт.
;Панель ОВ65 16.3723;;Ф4228;;;107,00 руб.;шт.;100,00 руб.;шт.
;Переключатель  2ППН-45 (030 24В);12,000;Ф0915;2ППН-45;ШААЗ;1 554,00 руб.;шт.;1 452,00 руб.;шт.
;Переключатель  ОВ65-2100-10;;Ф1416;;;277,00 руб.;шт.;258,00 руб.;шт.
;Переключатель  П-300;;Ф0783;;;;;;
;Переключатель П 305 (140);;00771;;;174,00 руб.;шт.;162,00 руб.;шт.
;Предохранитель 291.3722;;00809;;;411,00 руб.;шт.;384,00 руб.;шт.
;Пульт управления ОВ 65;;Ф4582;;;;;;
;Пульт управления ПУ-031;;00836;;;1 284,00 руб.;шт.;1 200,00 руб.;шт.
;Реле 90.3747.000;;Ф1415;;;107,00 руб.;шт.;100,00 руб.;шт.
;РС 66-3741010-У-ХЛ Датчик перегрева;2,000;00951;РС 66-3741010-У-ХЛ;ШААЗ;976,00 руб.;шт.;912,00 руб.;шт.
;РС404-3741010-У-ХЛ Реле 307;3,000;00952;РС404-3741010-У-ХЛ;ШААЗ;662,00 руб.;шт.;618,00 руб.;шт.
;РС65 Реле перегрева (12В) 278;1,000;00953;РС65;ШААЗ;604,00 руб.;шт.;564,00 руб.;шт.
;РС66В-3741010-У-ХЛ Датчик сигнализации горения;2,000;00954;РС66В-3741010-У-ХЛ;ШААЗ;951,00 руб.;шт.;888,00 руб.;шт.
;Свеча СР 65 А1 с контрогайкой (170);;Ф2422;;;268,00 руб.;шт.;250,00 руб.;шт.
;Свеча СР 65 А1(150);30,000;00961;СР 65А-3740000-У-ХЛ;ШААЗ;238,00 руб.;шт.;222,00 руб.;шт.
;Термопредохранитель (014.3722) О31;;УТ665;;;;;;
;Термопредохранитель (291.3722);;Ф0779;;;399,00 руб.;шт.;372,00 руб.;шт.
;Термопредохранитель 19.3722.000;1,000;01024;19.3722.000;ШААЗ;399,00 руб.;шт.;372,00 руб.;шт.
;Тумблер  5106;;Ф0785;;;;;;
;Тумблер 5112;;Ф0784;;;;;;
;Электрощетка  к  эл.двигателю МЭ-106 и МЭ-65В;;Ф3878;М1А 5,5*12*15;;90,00 руб.;шт.;84,00 руб.;шт.
;Фенокс (цилиндры);;;;;;;;
;Гидронасос насос подъема кабины для а/м КамАЗ 6520 ЕВРО-2, ЕВРО-3 с 2008, рест. РНС002 FENOX;1,000;Ф6883;PHC002;FENOX;7 660,00 руб.;шт.;7 158,00 руб.;шт.
;Гидронасос насос подъема кабины для а/м МАЗ 5336, 5337, 5432, 5516 РНС013 FENOX;2,000;Ф6884;PHC013;FENOX;7 359,00 руб.;шт.;6 877,00 руб.;шт.
;Гидронасос насос подъема кабины для а/м УРАЛ 63685, 4320, 43206, 6370, 532301 РНС003 FENOX;2,000;Ф6887;PHC003;FENOX;7 366,00 руб.;шт.;6 884,00 руб.;шт.
;Гидронасос подъема кабины для а/м МАЗ 6430, 5440 РНС001 FENOX;4,000;Ф6885;PHC001;FENOX;6 308,00 руб.;шт.;5 895,00 руб.;шт.
;Гидроусилитель сцепления МТЗ 1222, 1222В, 1523, 1523В, 1523.3, 1523.4 (USC003) FENOX;2,000;Ф6888;USC003;FENOX;5 469,00 руб.;шт.;5 111,00 руб.;шт.
;Гидроусилитель сцепления МТЗ 2022, 2022В, 2102 (USC001) FENOX;1,000;Ф6890;USC001;FENOX;6 108,00 руб.;шт.;5 708,00 руб.;шт.
;Гидроусилитель сцепления МТЗ 2522, 2522В, 2822, 2822В (USC002) FENOX;2,000;Ф6889;USC002;FENOX;6 108,00 руб.;шт.;5 708,00 руб.;шт.
;Гидроцилиндр под.каб. для 6430-5003010 а/м МАЗ 6430, 5440 HC001 FENOX;2,000;Ф6929;HC001;FENOX;9 565,00 руб.;шт.;8 939,00 руб.;шт.
;Гидроцилиндр под.каб.181.5003010-01 для а/м МАЗ 5336, 37, 5432, 5516, 51, 6422, 229 HC005 FENOX;2,000;Ф6928;HC005;FENOX;7 300,00 руб.;шт.;6 822,00 руб.;шт.
;Гидроцилиндр под.каб.ШНКФ.453198.214 Камаз 4308, 5308, 43253, 43255, 4326 (HC014)  FENOX;1,000;Ф6891;HC014;FENOX;8 525,00 руб.;шт.;7 967,00 руб.;шт.
;Главный цилиндр сцепления 5320-1602510 (МАРК);;Ф5516;;МАРК;953,00 руб.;шт.;890,00 руб.;шт.
;Главный цилиндр сцепления 5490-1602510 (А0022950206);;Ф6358;А0022950206;МАРК;1 436,00 руб.;шт.;1 342,00 руб.;шт.
;Цилиндр глав.0204Y24132 для ГАЗель 3302 Бизнес (дв.УМЗ-4216) привода торм.с 2009 с бач.T2708 FENOX;2,000;Ф6925;T2708;FENOX;3 963,00 руб.;шт.;3 703,00 руб.;шт.
;Цилиндр глав.2022-1602810 МТЗ 1222/1523, 2022, 2522 привода сцепления   н/о, чугун C2602C3 FENOX;1,000;Ф6902;C2602C3;FENOX;2 589,00 руб.;шт.;2 419,00 руб.;шт.
;"Цилиндр глав.3151-3505010 (T2873.5С3) привода торм. а/м УАЗ 3151, 469, 3741 чугун; с бачком FENOX";3,000;Ф7099;T2873.5C3;FENOX;2 037,00 руб.;шт.;1 903,00 руб.;шт.
;Цилиндр глав.3151-3505010 (T2873C3) привода тормозов  для а/м УАЗ 3151, 469, 3741, FENOX без бачка;2,000;Ф7098;T2873C3;FENOX;1 847,00 руб.;шт.;1 726,00 руб.;шт.
;"Цилиндр глав.3160-3505010 УАЗ 3160 привода тормозов чугун; с бачком и датчиком T2855.5C3 FENOX";1,000;Ф6912;T2855.5C3;FENOX;2 152,00 руб.;шт.;2 011,00 руб.;шт.
;Цилиндр глав.3163-1602300 УАЗ 3163 привода сцепл. чугун с бачком  C2222.5C3 FENOX;2,000;Ф6909;C2222.5C3;FENOX;1 034,00 руб.;шт.;966,00 руб.;шт.
;Цилиндр глав.3302-1602290 ГАЗ 3110,2705, 3302, 3221, 2217 прив.сцепл. с 2001 C2218.5C3;3,000;Ф6908;C2218.5C3;FENOX;916,00 руб.;шт.;856,00 руб.;шт.
;Цилиндр глав.408-1609010 ПАЗ-3205 привода сцепл. чугун, без бачка C2208C3 FENOX;1,000;Ф6901;C2208C3;FENOX;1 074,00 руб.;шт.;1 003,00 руб.;шт.
;Цилиндр глав.408-1609010 ПАЗ-3205 привода сцепл. чугун, с бачком (C2208.5C3) FENOX;2,000;Ф6900;C2208.5C3;FENOX;1 099,00 руб.;шт.;1 027,00 руб.;шт.
;"Цилиндр глав.452-1602300 УАЗ 3741, 3962, 3206, 3303 привода сцепл. чугун; без бачка C2214C3 FENOX";2,000;Ф6926;C2214C3;FENOX;891,00 руб.;шт.;832,00 руб.;шт.
;Цилиндр глав.469-160230 ГАЗ 2705, 3302, 3221, 2217, 2752, УАЗ 469 привода сцепл. C2209.5C3;;Ф6927;C2209.5C3;FENOX;843,00 руб.;шт.;787,00 руб.;шт.
;Цилиндр глав.53-11-3505211 привода тормозов для а/м  Газ 3307 с/о, чугун  (T3204C3) FENOX;2,000;Ф6894;T3204C3;FENOX;4 262,00 руб.;шт.;3 983,00 руб.;шт.
;Цилиндр глав.5320-1602510-10 привода сцепления  для а/м Камаз (C2803) FENOX;;Ф6899;C2803;FENOX;1 619,00 руб.;шт.;1 513,00 руб.;шт.
;Цилиндр глав.6430-1602010 сцепления  сцепления  (C2601C3);3,000;Ф6998;C2601C3;FENOX;1 318,00 руб.;шт.;1 231,00 руб.;шт.
;"Цилиндр глав.66-11-1602300 ГАЗ 53, 66, 3307 привода сцепл. чугун; без бачка (C2217C3) FENOX";3,000;Ф6896;C2217C3;FENOX;1 007,00 руб.;шт.;941,00 руб.;шт.
;Цилиндр глав.66-11-3505211-01 привода торм.для а/м  Газ 3307,3309чугун, без бачка (T3203C3) FENOX;2,000;Ф6895;T3203C3;FENOX;3 945,00 руб.;шт.;3 686,00 руб.;шт.
;Цилиндр глав.C41R11-1602300 ГАЗон-Next ISF3.8/ЯМЗ-534 привода сцепл.(C2802) FENOX;2,000;Ф6898;C2802;FENOX;5 202,00 руб.;шт.;4 861,00 руб.;шт.
;Цилиндр глав.PR.20481.41.32 ГАЗель-NEXTпривода сцепл  с  бачком (T2723) FENOX;2,000;Ф6897;T2723;FENOX;4 983,00 руб.;шт.;4 657,00 руб.;шт.
;Цилиндр раб.1523-1602550 МТЗ прив.сцепл. серий 15, 18, 20, 35, 1222, 2522, 3022 D=26мм (P2602) FENOX;2,000;Ф6905;P2602;FENOX;2 093,00 руб.;шт.;1 956,00 руб.;шт.
;"Цилиндр раб.3102-1602510 для ГАЗ 3102 привода сцепления  чугун; на 402 дв. до 2001г P2518C3 FENOX";2,000;Ф6916;P2518C3;FENOX;682,00 руб.;шт.;637,00 руб.;шт.
;Цилиндр раб.31605-1602510 привода сцеп. УАЗ 31605, 3160 чугун (P2520C3) FENOX;;Ф6910;P2520C3;FENOX;771,00 руб.;шт.;720,00 руб.;шт.
;Цилиндр раб.3307-1602510 привода сцепления  для ГАЗ 3307, 66 с толкателем, чугун P2244C5 FENOX;2,000;Ф6903;P2244C5;FENOX;670,00 руб.;шт.;626,00 руб.;шт.
;"Цилиндр раб.4301-1602510 привода сцепления  ГАЗ 3306, 3309, 33104 Валдай, 4301; ПАЗ 4234 P2841 FENOX";2,000;Ф7035;P2841;FENOX;894,00 руб.;шт.;835,00 руб.;шт.
;Цилиндр раб.469-1602510 привода сцеп. для УАЗ 469,3151,31512,3741,3962, 2206 чугун P2317C3 FENOX;1,000;Ф6924;P2317C3;FENOX;631,00 руб.;шт.;589,00 руб.;шт.
;Цилиндр раб.822-16025550Б привода сцеп.МТЗ 821, 822, 921, 922, 923 D=26мм (P2603) FENOX;1,000;Ф6904;P2603;FENOX;1 759,00 руб.;шт.;1 643,00 руб.;шт.
;Цилиндр раб.822-3503550А привода сцеп. МТЗ-921, 922, 923, 1221, 1222, 1523 D=26мм (P2601) FENOX;1,000;Ф6906;P2601;FENOX;2 511,00 руб.;шт.;2 346,00 руб.;шт.
;Цилиндр раб.УАЗ 31631 Patriot привода сцепления для а/м  чугун FENOX (P2531C3);1,000;Ф6911;P2531C3;FENOX;724,00 руб.;шт.;676,00 руб.;шт.
;Цилиндр торм.12739074 УРАЛ-NEXT (механизм клиновой) 12739074 (K4408) FENOX;19,000;Ф6836;K4408;FENOX;9 306,00 руб.;шт.;8 697,00 руб.;шт.
;Цилиндр торм.24-3501040-01  задн. колес.ГАЗ 24, 2705, 3221, 3302 ГАЗель до 2001г.в. K3210C3 FENOX;2,000;Ф6917;K3210C3;FENOX;692,00 руб.;шт.;646,00 руб.;шт.
;Цилиндр торм.24-3501040-01зад.колес. ГАЗ 24, 2705, 3221, 3302 ГАЗель с 2001г.в. K3208C3 FENOX;2,000;Ф6918;K3208C3;FENOX;710,00 руб.;шт.;663,00 руб.;шт.
;"Цилиндр торм.3151-3502040 задн. колес. УАЗ 3151,3303,3909,3741,3962,2206 чуг;  d= 25mm K2561C3 FENOX";2,000;Ф6915;K2561C3;FENOX;567,00 руб.;шт.;529,00 руб.;шт.
;Цилиндр торм.3151-3502040 задн.колес. УАЗ 469, 452, 2206, 31512, 31519, 3303, 3741 чуг K2578C3 FENOX;2,000;Ф6914;K2578C3;FENOX;694,00 руб.;шт.;648,00 руб.;шт.
;"Цилиндр торм.3160-3502040 колесн. задн. УАЗ 3160, 3163, 31519 чуг; самоподводящийся K2865С3 FENOX";;Ф6913;K2865C3;FENOX;676,00 руб.;шт.;631,00 руб.;шт.
;Цилиндр торм.3309-3501340 перед.колесн. ГАЗ 3309, чугун, с АБС (K3504) FENOX;2,000;Ф6907;K3504;FENOX;1 302,00 руб.;шт.;1 216,00 руб.;шт.
;Цилиндр торм.3309-3502340 зад. колес. для а/м ГАЗ 3309, 4301,3205 чугун, самоп,  K3812C3 FENOX;1,000;Ф7037;K3812C3;FENOX;2 025,00 руб.;шт.;1 892,00 руб.;шт.
;Цилиндр торм.375-3501030-01 для а/м УРАЛ 5557, 5557-31, 5557-40 (K1795) FENOX;;Ф5384;K1795;FENOX;1 347,00 руб.;шт.;1 258,00 руб.;шт.
;Цилиндр торм.4301-3502040 задн. колес. ГАЗ 52, 53, 3306, 3307, 3309, 4301, 3205 чуг.K3811C3 FENOX;1,000;Ф6923;K3811C3;FENOX;968,00 руб.;шт.;904,00 руб.;шт.
;"Цилиндр торм.469-3501041-01перед. лев.колес.УАЗ 469, 3151, 1512,3741 чугун;  d=32mm K3204C3 FENOX";;Ф6919;K3204C3;FENOX;563,00 руб.;шт.;526,00 руб.;шт.
;Цилиндр торм.469-3502040-01 задн. колес. УАЗ 469, 31512, 3741, 2206 чугун K3205C3 FENOX;2,000;Ф6922;K3205C3;FENOX;697,00 руб.;шт.;651,00 руб.;шт.
;Цилиндр торм.66-3501040 передн. прав. колесн. ГАЗ 66. 3308 чугун K3507C3 FENOX;2,000;Ф6920;K3507C3;FENOX;738,00 руб.;шт.;689,00 руб.;шт.
;Цилиндр торм.66-3501041перед. лев. колесн ГАЗ 66. 3308 .чугун K3506C3 FENOX;3,000;Ф6921;K3506C3;FENOX;738,00 руб.;шт.;689,00 руб.;шт.
;ФИЛЬТРЫ;;;;;;;;
;Ключ - съемник отстойника (ФГОТ Прелайн);11,000;Ф1215;AM-34-031;АВТОМАГНАТ;166,00 руб.;шт;155,00 руб.;шт
;Корпус ФГОМ (крышка);1,000;Ф1204;740-1012020-01;МАРК;2 206,00 руб.;шт;2 061,00 руб.;шт
;Корпус ФГОМ Евро (К)7406-1012015;4,000;Ф1198;7406-1012015;Китай;2 653,00 руб.;шт;2 479,00 руб.;шт
;Корпус ФГОТ Евро-2 PL (кронштейн) (1392) К;1,000;Ф7074;ФГОТ Евро-2 PL;Китай;1 378,00 руб.;шт.;1 287,00 руб.;шт.
;Корпус ФГОТ Евро-2 PL (кронштейн) (1392) МАРК;;Ф1209;ФГОТ Евро-2 PL;МАРК;1 177,00 руб.;шт;1 100,00 руб.;шт
;Корпус ФГОТ Евро-2 PL 270/420 н/о (МАРК) кронштейн (20 шт в кор.);;Ф6832;ФГОТ Евро-2 PL н/о;МАРК;1 401,00 руб.;шт.;1 309,00 руб.;шт.
;Корпус ФГОТ Евро-2 PL н/о (кронштейн) (К);;Ф1210;ФГОТ Евро-2 PL н/о;Китай;1 895,00 руб.;шт;1 771,00 руб.;шт
;Крышка ФТОТ в сборе с клапаном Ливны;1,000;Ф1194;740-1117027;ЛААЗ г.Ливны;867,00 руб.;шт;810,00 руб.;шт
;Отстойник (Стакан отстойника )ФГОТ PL270/420 с датчиком засорения BX-001;;Ф4840;;АВТОМАГНАТ;228,00 руб.;шт.;213,00 руб.;шт.
;Отстойник для ФГОТ (PRELINE BL1);;Ф1211;PRELINE BL1;МАРК;311,00 руб.;шт;270,00 руб.;шт
;Отстойник для ФГОТ с ПОДОГРЕВ0М PRELINE 420 (BL1);11,000;Ф3247;PRELINE BL1 с подогревом;Китай;949,00 руб.;шт.;886,00 руб.;шт.
;Помпа для фильтров Прелайн   350;5,000;Ф1216;Помпа PRELINE;Китай;507,00 руб.;шт;473,00 руб.;шт
;Свеча накала на 24v ФГОТ PL270.PL420 (Прелайн);4,000;Ф1214;Свеча PL270.PL420;Китай;1 205,00 руб.;шт;1 047,00 руб.;шт
;Стакан ФГОМ в сборе;6,000;Ф1205;740-1012076-01;МАРК;1 085,00 руб.;шт;1 014,00 руб.;шт
;Стакан ФГОМ ЕВРО (колпак) высокий (полнопоточный)(К);9,000;Ф1202;740.20-1012072;Китай;1 663,00 руб.;шт;1 554,00 руб.;шт
;Стакан ФГОМ ЕВРО (колпак) низкий (частичнопоточный)  480;10,000;Ф1203;740.20-1012074;МАРК;995,00 руб.;шт;929,00 руб.;шт
;Стакан ФТОТ в сборе;4,000;Ф1195;740-1117078;МАРК;399,00 руб.;шт;372,00 руб.;шт
;ФГОМ (фильтр грубой очистки масла) в сб. ЕВРО 7406-1012010 (К);1,000;Ф6418;7406-1012010;Китай;5 572,00 руб.;шт.;5 207,00 руб.;шт.
;ФГОМ (фильтр грубой очистки масла) в сб. ЕВРО 7406-1012010 (Марк);5,000;Ф1197;7406-1012010;МАРК;5 074,00 руб.;шт;4 412,00 руб.;шт
;ФГОМ в сб  (фильтр грубой очистки масла) . 740-1012010-01;6,000;Ф1240;740-1012010-01;МАРК;6 667,00 руб.;шт.;6 230,00 руб.;шт.
;ФГОТ (фильтр грубой очистки топлива) в сб.740-1105010 (К);2,000;Ф1196;740-1105010;Китай;2 438,00 руб.;шт;2 278,00 руб.;шт
;ФГОТ Евро-2 в сб. (Прилайн)  маленький PL 270 МАРК;3,000;Ф1207;PL 270;МАРК;2 077,00 руб.;шт;1 806,00 руб.;шт
;ФГОТ Евро-2 в сб. (Прилайн)  маленький PL 270К;3,000;Ф6276;PL 270;Китай;1 557,00 руб.;шт.;1 455,00 руб.;шт.
;ФГОТ Евро-2 в сб. (Прилайн)  с/о   большой  PL 420(К);5,000;Ф1206;PL 420;Китай;1 932,00 руб.;шт;1 805,00 руб.;шт
;ФГОТ Евро-2 в сб. (Прилайн) с/о  маленький PL 270 Автомагнат AM-34-018;8,000;Ф4260;AM-34-018;АВТОМАГНАТ;1 613,00 руб.;шт.;1 507,00 руб.;шт.
;ФГОТ Евро-2 в сб.с подогр.(Прилайн) большой С/О PL 420 AM-34-015;8,000;Ф2548;AM-34-015;АВТОМАГНАТ;3 467,00 руб.;шт.;3 151,00 руб.;шт.
;ФГОТ Евро-2 в сб.с подогр.(Прилайн) маленький С/О  PL 270;3,000;Ф2550;PL 270;Китай;3 203,00 руб.;шт.;2 993,00 руб.;шт.
;ФГОТ Евро-2 н/о в сб. (Прилайн)  большой PL 420 АВТОМАГНАТ АМ-34-016;15,000;Ф4706;АМ-34-016;АВТОМАГНАТ;1 996,00 руб.;шт.;1 865,00 руб.;шт.
;ФГОТ Евро-2 н/о в сб. (Прилайн)  большой PL 420 МАРК;7,000;Ф1544;PL 420;МАРК;2 268,00 руб.;шт.;2 119,00 руб.;шт.
;ФГОТ Евро-2 н/о в сб. (Прилайн)  большой PL 420К;1,000;Ф6277;PL 420;Китай;3 389,00 руб.;шт.;3 167,00 руб.;шт.
;ФГОТ Евро-2 н/о в сб. (Прилайн) PL 270  АВТОМАГНАТ;5,000;Ф3542;AM-34-019;АВТОМАГНАТ;1 907,00 руб.;шт.;1 782,00 руб.;шт.
;ФГОТ Евро-2 н/о в сб. (Прилайн) маленький PL 270;;Ф1208;PL 270;;4 057,00 руб.;шт;3 791,00 руб.;шт
;ФГОТ Евро-2 н/о в сб. (Прилайн) маленький PL 270К;7,000;Ф6278;PL 270;Китай;2 524,00 руб.;шт.;2 358,00 руб.;шт.
;ФГОТ Евро-2 н/о в сб.с подогр.(Прилайн) большой PL 420;2,000;Ф2549;PL 420;АВТОМАГНАТ;5 813,00 руб.;шт.;5 432,00 руб.;шт.
;ФГОТ Евро-2 н/о в сб.с подогр.(Прилайн) большой PL 420 (К);3,000;Ф6606;PL 420;Китай;2 745,00 руб.;шт.;2 565,00 руб.;шт.
;ФГОТ Евро-2 н/о в сб.с подогр.(Прилайн) маленький PL 270;;Ф2547;PL 270;;5 598,00 руб.;шт.;5 231,00 руб.;шт.
;ФГОТ Евро-2 н/о в сб.с подогр.(Прилайн) маленький PL 270К;3,000;Ф6279;PL 270;Китай;2 658,00 руб.;шт.;2 484,00 руб.;шт.
;Фильтр воздушный (основной элемент) МТЗ 921.3 (дв. ММЗ Д-245.5S2) 9.1.579 (AF25957);;Ф5738;;;;;;
;Фильтр воздушный (элемент безопасности) МТЗ 921.3 (дв. ММЗ Д-245.5S2) 9.1.592 (AF25618);;Ф5739;;;;;;
;Фильтр масляный 009-1012005 ЗИЛ «Бычок», МТЗ, ПАЗ, ГАЗ «Валдай» Д-240,-243,-245, (305,31) AM-34-002;;Ф4397;AM-34-002;АВТОМАГНАТ;227,00 руб.;шт;212,00 руб.;шт
;"Фильтр масляный 009-1012005 ЗИЛ,МАЗ ""Зубренок""";;Ф4716;;;;;;
;"Фильтр масляный 035-1012005 ЗИЛ,МАЗ ""Зубренок"" ММЗ Д-245, Д260 (аналог: ФМ-305.32) АМ";;Ф4394;AM-34-003;АВТОМАГНАТ;274,00 руб.;шт.;249,00 руб.;шт.
;Фильтр масляный 3105-1017010 Волга, Газель,УАЗ АМ(аналог: ФМ-305.36);;Ф4396;АМ;АВТОМАГНАТ;235,00 руб.;шт;219,00 руб.;шт
;Фильтр масляный 5262313 Cummins 3.8  Газ 3310,3309;;Ф6389;;;;;;
;Фильтр масляный ЯМЗ ЕВРО (АК) аналог М5103;;Ф6013;;АВТОМАГНАТ;632,00 руб.;шт.;590,00 руб.;шт.
